避難收容處所名稱,縣市及鄉鎮市區,緯度,經度,is_indoor,設施類型,最近AQI測站,測站縣市,最近測站AQI,距離測站(km),風險等級,風險描述,風險分數,模擬情境
和平社區活動中心,金門縣金城鎮,24.414884,118.32855,True,室內設施,馬祖,未知地區,84,2.53,Low Risk,風險較低,25,高AQI情境模擬
金門縣烈嶼鄉上岐村辦公處,金門縣烈嶼鄉,24.4154,118.226,True,室內設施,馬祖,未知地區,84,8.93,Low Risk,風險較低,25,高AQI情境模擬
金湖鎮料羅里辦公處,金門縣金湖鎮,24.416677,118.436256,True,室內設施,馬祖,未知地區,84,12.67,Low Risk,風險較低,30,高AQI情境模擬
賢庵里辦公處,金門縣金城鎮,24.417848,118.30989,True,室內設施,馬祖,未知地區,84,1.61,Low Risk,風險較低,25,高AQI情境模擬
大湖農工操場,苗栗縣大湖鄉,24.42,120.861173,False,戶外設施,大園,苗栗市,26,11.1,Low Risk,風險較低,25,高AQI情境模擬
大湖農工,苗栗縣大湖鄉,24.42,120.861173,True,室內設施,大園,苗栗市,26,11.1,Low Risk,風險較低,5,高AQI情境模擬
西岐國小有晴館,臺中市大甲區,24.4209,120.629,True,室內設施,大園,苗栗市,26,13.89,Low Risk,風險較低,5,高AQI情境模擬
大興村活動中心,苗栗縣泰安鄉,24.4211,120.9109,True,室內設施,大園,苗栗市,26,15.91,Low Risk,風險較低,5,高AQI情境模擬
大湖國小操場,苗栗縣大湖鄉,24.421425,120.869809,False,戶外設施,大園,苗栗市,26,11.97,Low Risk,風險較低,25,高AQI情境模擬
大湖國小,苗栗縣大湖鄉,24.421425,120.869809,True,室內設施,大園,苗栗市,26,11.97,Low Risk,風險較低,5,高AQI情境模擬
大南村辦公處,苗栗縣大湖鄉,24.422399,120.8984,True,室內設施,大園,苗栗市,26,14.74,Low Risk,風險較低,5,高AQI情境模擬
大湖鄉老人文康中心,苗栗縣大湖鄉,24.424989,120.866884,True,室內設施,大園,苗栗市,26,11.85,Low Risk,風險較低,5,高AQI情境模擬
福興里民活動中心,苗栗縣通霄鎮,24.4259,120.7277,True,室內設施,大園,苗栗市,26,5.81,Low Risk,風險較低,0,高AQI情境模擬
鄉立武塔村幼兒園,宜蘭縣南澳鄉,24.4259,121.7493,True,室內設施,枋寮,未知地區,30,23.36,Low Risk,風險較低,10,高AQI情境模擬
金湖鎮蓮庵里辦公處,金門縣金湖鎮,24.42601,118.445281,True,室內設施,馬祖,未知地區,84,13.48,Low Risk,風險較低,30,高AQI情境模擬
大湖國中操場,苗栗縣大湖鄉,24.426432,120.870777,False,戶外設施,大園,苗栗市,26,12.28,Low Risk,風險較低,25,高AQI情境模擬
大湖國中,苗栗縣大湖鄉,24.426432,120.870777,True,室內設施,大園,苗栗市,26,12.28,Low Risk,風險較低,5,高AQI情境模擬
金門縣烈嶼鄉上林村辦公處,金門縣烈嶼鄉,24.4279,118.2322,True,室內設施,馬祖,未知地區,84,8.12,Low Risk,風險較低,25,高AQI情境模擬
金門縣烈嶼鄉體育館,金門縣烈嶼鄉,24.429,118.2429,True,室內設施,馬祖,未知地區,84,7.03,Low Risk,風險較低,25,高AQI情境模擬
新隆國小操場,苗栗縣銅鑼鄉,24.4297,120.809,False,戶外設施,大園,苗栗市,26,7.25,Low Risk,風險較低,20,高AQI情境模擬
新隆國小,苗栗縣銅鑼鄉,24.4297,120.809,True,室內設施,大園,苗栗市,26,7.25,Low Risk,風險較低,0,高AQI情境模擬
金門縣立體育館,金門縣金城鎮,24.42986,118.315222,True,室內設施,馬祖,未知地區,84,0.39,Low Risk,風險較低,25,高AQI情境模擬
金城鎮公所,金門縣金城鎮,24.432741,118.320608,True,室內設施,馬祖,未知地區,84,0.85,Low Risk,風險較低,25,高AQI情境模擬
榜林村辦公處收容所,金門縣金寧鄉,24.435134,118.331873,True,室內設施,馬祖,未知地區,84,2.01,Low Risk,風險較低,25,高AQI情境模擬
金門縣烈嶼鄉西口村辦公處,金門縣烈嶼鄉,24.4353,118.2383,True,室內設施,馬祖,未知地區,84,7.5,Low Risk,風險較低,25,高AQI情境模擬
金湖鎮新湖里辦公處,金門縣金湖鎮,24.435813,118.414545,True,室內設施,馬祖,未知地區,84,10.36,Low Risk,風險較低,30,高AQI情境模擬
南山活動中心,宜蘭縣大同鄉,24.4386,121.371,True,室內設施,中壢,新竹市,43,44.08,Low Risk,風險較低,10,高AQI情境模擬
金湖鎮正義里辦公處,金門縣金湖鎮,24.439013,118.390023,True,室內設施,馬祖,未知地區,84,7.91,Low Risk,風險較低,25,高AQI情境模擬
金湖鎮公所,金門縣金湖鎮,24.441506,118.416876,True,室內設施,馬祖,未知地區,84,10.64,Low Risk,風險較低,30,高AQI情境模擬
金湖鎮新市里辦公處,金門縣金湖鎮,24.441569,118.416754,True,室內設施,馬祖,未知地區,84,10.63,Low Risk,風險較低,30,高AQI情境模擬
金湖鎮溪湖里辦公處,金門縣金湖鎮,24.442463,118.460286,True,室內設施,馬祖,未知地區,84,15.03,Low Risk,風險較低,30,高AQI情境模擬
金湖鎮山外里辦公處,金門縣金湖鎮,24.443575,118.414691,True,室內設施,馬祖,未知地區,84,10.45,Low Risk,風險較低,30,高AQI情境模擬
金岳國小,宜蘭縣南澳鄉,24.4456,121.7692,True,室內設施,枋寮,未知地區,30,20.89,Low Risk,風險較低,10,高AQI情境模擬
武塔國小,宜蘭縣南澳鄉,24.445655,121.777599,True,室內設施,枋寮,未知地區,30,20.8,Low Risk,風險較低,10,高AQI情境模擬
金門縣烈嶼鄉黃埔村辦公處,金門縣烈嶼鄉,24.4467,118.2518,True,室內設施,馬祖,未知地區,84,6.33,Low Risk,風險較低,25,高AQI情境模擬
清安村活動中心,苗栗縣泰安鄉,24.4478,120.9074,True,室內設施,蘆竹,新竹市,40,15.74,Low Risk,風險較低,5,高AQI情境模擬
南澳村辦公處,宜蘭縣南澳鄉,24.4488,121.7778,True,室內設施,枋寮,未知地區,30,20.45,Low Risk,風險較低,10,高AQI情境模擬
富民社區活動中心戶外廣場,苗栗縣泰安鄉,24.44902,120.899611,False,戶外設施,蘆竹,新竹市,40,15.2,Low Risk,風險較低,25,高AQI情境模擬
盤山村辦公處收容所,金門縣金寧鄉,24.449053,118.340234,True,室內設施,馬祖,未知地區,84,3.4,Low Risk,風險較低,25,高AQI情境模擬
后盤村辦公處收容所,金門縣金寧鄉,24.450889,118.354268,True,室內設施,馬祖,未知地區,84,4.74,Low Risk,風險較低,25,高AQI情境模擬
金寧鄉公所收容所,金門縣金寧鄉,24.4509,118.3349,True,室內設施,馬祖,未知地區,84,3.1,Low Risk,風險較低,25,高AQI情境模擬
金湖鎮瓊林里辦公處,金門縣金湖鎮,24.455146,118.372922,True,室內設施,馬祖,未知地區,84,6.65,Low Risk,風險較低,25,高AQI情境模擬
安美村辦公處收容所,金門縣金寧鄉,24.457343,118.32665,True,室內設施,馬祖,未知地區,84,3.16,Low Risk,風險較低,25,高AQI情境模擬
湖埔村辦公處收容所,金門縣金寧鄉,24.458058,118.305473,True,室內設施,馬祖,未知地區,84,2.96,Low Risk,風險較低,25,高AQI情境模擬
朝陽社區活動中心,宜蘭縣蘇澳鎮,24.4615,121.8158,True,室內設施,枋寮,未知地區,30,19.12,Low Risk,風險較低,5,高AQI情境模擬
興隆國小操場,苗栗縣銅鑼鄉,24.4629,120.812,False,戶外設施,大園,苗栗市,26,10.4,Low Risk,風險較低,25,高AQI情境模擬
興隆國小,苗栗縣銅鑼鄉,24.4629,120.812,True,室內設施,大園,苗栗市,26,10.4,Low Risk,風險較低,5,高AQI情境模擬
南強社區活動中心,宜蘭縣蘇澳鎮,24.4635,121.8059,True,室內設施,枋寮,未知地區,30,18.8,Low Risk,風險較低,5,高AQI情境模擬
通霄鎮綜合活動中心,苗栗縣通霄鎮,24.4638,120.7449,True,室內設施,大園,苗栗市,26,9.16,Low Risk,風險較低,0,高AQI情境模擬
文峰國小操場,苗栗縣銅鑼鄉,24.4645,120.7858,False,戶外設施,大園,苗栗市,26,9.5,Low Risk,風險較低,20,高AQI情境模擬
文峰國小,苗栗縣銅鑼鄉,24.4645,120.7858,True,室內設施,大園,苗栗市,26,9.5,Low Risk,風險較低,0,高AQI情境模擬
蓬萊國小,宜蘭縣蘇澳鎮,24.4647,121.803,True,室內設施,枋寮,未知地區,30,18.65,Low Risk,風險較低,5,高AQI情境模擬
錦水村活動中心,苗栗縣泰安鄉,24.4652,120.9428,True,室內設施,蘆竹,新竹市,40,16.65,Low Risk,風險較低,5,高AQI情境模擬
南澳鄉公所二樓,宜蘭縣南澳鄉,24.466067,121.803634,True,室內設施,枋寮,未知地區,30,18.51,Low Risk,風險較低,5,高AQI情境模擬
錦水村活動中心戶外廣場,苗栗縣泰安鄉,24.46710665,120.9346559,False,戶外設施,蘆竹,新竹市,40,15.9,Low Risk,風險較低,25,高AQI情境模擬
金洋社區活動中心,宜蘭縣南澳鄉,24.4673,121.8006,True,室內設施,枋寮,未知地區,30,18.35,Low Risk,風險較低,5,高AQI情境模擬
南澳國小,宜蘭縣南澳鄉,24.467509,121.801149,True,室內設施,枋寮,未知地區,30,18.33,Low Risk,風險較低,5,高AQI情境模擬
南衡宮,苗栗縣獅潭鄉,24.4716,120.8865,True,室內設施,蘆竹,新竹市,40,12.37,Low Risk,風險較低,5,高AQI情境模擬
九湖國小操場,苗栗縣銅鑼鄉,24.473,120.7764,False,戶外設施,大園,苗栗市,26,10.21,Low Risk,風險較低,25,高AQI情境模擬
九湖國小,苗栗縣銅鑼鄉,24.473,120.7764,True,室內設施,大園,苗栗市,26,10.21,Low Risk,風險較低,5,高AQI情境模擬
碧候國小,宜蘭縣南澳鄉,24.474443,121.784722,True,室內設施,枋寮,未知地區,30,17.56,Low Risk,風險較低,5,高AQI情境模擬
豐林國小,苗栗縣獅潭鄉,24.4766,120.8913,True,室內設施,蘆竹,新竹市,40,12.18,Low Risk,風險較低,5,高AQI情境模擬
古寧村辦公處收容所,金門縣金寧鄉,24.477772,118.31223,True,室內設施,馬祖,未知地區,84,5.07,Low Risk,風險較低,25,高AQI情境模擬
新豐村活動中心,苗栗縣獅潭鄉,24.4789,120.8939,True,室內設施,蘆竹,新竹市,40,12.14,Low Risk,風險較低,5,高AQI情境模擬
城南社區活動中心,苗栗縣通霄鎮,24.4838,120.6826,True,室內設施,大園,苗栗市,26,13.7,Low Risk,風險較低,5,高AQI情境模擬
銅鑼灣會館,苗栗縣銅鑼鄉,24.4851,120.7855,True,室內設施,蘆竹,新竹市,40,9.55,Low Risk,風險較低,0,高AQI情境模擬
通霄國小,苗栗縣通霄鎮,24.4869,120.6786,True,室內設施,大園,苗栗市,26,14.21,Low Risk,風險較低,5,高AQI情境模擬
豐林社區活動中心,苗栗縣獅潭鄉,24.4884,120.9005,True,室內設施,蘆竹,新竹市,40,11.78,Low Risk,風險較低,5,高AQI情境模擬
金沙鎮公所,金門縣金沙鎮,24.4889,118.4132,True,室內設施,馬祖,未知地區,84,12.01,Low Risk,風險較低,30,高AQI情境模擬
八卦村活動中心,苗栗縣泰安鄉,24.4896,120.9325,True,室內設施,蘆竹,新竹市,40,14.13,Low Risk,風險較低,5,高AQI情境模擬
中興國小操場,苗栗縣銅鑼鄉,24.4899,120.8028,False,戶外設施,蘆竹,新竹市,40,8.53,Low Risk,風險較低,20,高AQI情境模擬
中興國小,苗栗縣銅鑼鄉,24.4899,120.8028,True,室內設施,蘆竹,新竹市,40,8.53,Low Risk,風險較低,0,高AQI情境模擬
四季活動中心,宜蘭縣大同鄉,24.4899,121.4182,True,室內設施,枋寮,未知地區,30,41.07,Low Risk,風險較低,10,高AQI情境模擬
通霄國中,苗栗縣通霄鎮,24.4908,120.6833,True,室內設施,大園,苗栗市,26,14.31,Low Risk,風險較低,5,高AQI情境模擬
銅鑼國小操場,苗栗縣銅鑼鄉,24.4908,120.7913,False,戶外設施,蘆竹,新竹市,40,8.75,Low Risk,風險較低,20,高AQI情境模擬
銅鑼國小,苗栗縣銅鑼鄉,24.4908,120.7913,True,室內設施,蘆竹,新竹市,40,8.75,Low Risk,風險較低,0,高AQI情境模擬
八卦村活動中心戶外操場,苗栗縣泰安鄉,24.49132664,120.9243031,False,戶外設施,蘆竹,新竹市,40,13.35,Low Risk,風險較低,25,高AQI情境模擬
苗栗縣青少年服務中心暨平安社區活動中心,苗栗縣通霄鎮,24.495102,120.691288,True,室內設施,大園,苗栗市,26,14.3,Low Risk,風險較低,5,高AQI情境模擬
竹森社區活動中心,苗栗縣銅鑼鄉,24.5041,120.7829,True,室內設施,蘆竹,新竹市,40,7.75,Low Risk,風險較低,0,高AQI情境模擬
廣德宮廣場,苗栗縣銅鑼鄉,24.5045,120.7828,False,戶外設施,蘆竹,新竹市,40,7.71,Low Risk,風險較低,20,高AQI情境模擬
公館鄉公所,苗栗縣公館鄉,24.505958,120.828396,True,室內設施,蘆竹,新竹市,40,6.62,Low Risk,風險較低,0,高AQI情境模擬
公館鄉老人文康中心,苗栗縣公館鄉,24.515114,120.824346,True,室內設施,蘆竹,新竹市,40,5.56,Low Risk,風險較低,0,高AQI情境模擬
東澳社區活動中心,宜蘭縣蘇澳鎮,24.516,121.8346,True,室內設施,枋寮,未知地區,30,13.59,Low Risk,風險較低,5,高AQI情境模擬
東澳國小,宜蘭縣南澳鄉,24.52148,121.832701,True,室內設施,枋寮,未知地區,30,12.95,Low Risk,風險較低,5,高AQI情境模擬
東岳村災民收容中心,宜蘭縣南澳鄉,24.5216,121.833,True,室內設施,枋寮,未知地區,30,12.95,Low Risk,風險較低,5,高AQI情境模擬
南勢社區活動中心,苗栗縣苗栗市,24.5235,120.7924,True,室內設施,蘆竹,新竹市,40,5.4,Low Risk,風險較低,0,高AQI情境模擬
五湖社區活動中心,苗栗縣西湖鄉,24.5246,120.7704,True,室內設施,蘆竹,新竹市,40,6.74,Low Risk,風險較低,0,高AQI情境模擬
和興社區活動中心,苗栗縣獅潭鄉,24.5263,120.9146,True,室內設施,蘆竹,新竹市,40,10.48,Low Risk,風險較低,5,高AQI情境模擬
四湖社區活動中心,苗栗縣西湖鄉,24.5312,120.745,True,室內設施,蘆竹,新竹市,40,8.48,Low Risk,風險較低,0,高AQI情境模擬
茂安活動中心,宜蘭縣大同鄉,24.5315,121.4516,True,室內設施,枋寮,未知地區,30,36.29,Low Risk,風險較低,10,高AQI情境模擬
義民廟,苗栗縣獅潭鄉,24.539236,120.920102,True,室內設施,蘆竹,新竹市,40,10.51,Low Risk,風險較低,5,高AQI情境模擬
獅潭國小,苗栗縣獅潭鄉,24.540041,120.921017,True,室內設施,蘆竹,新竹市,40,10.58,Low Risk,風險較低,5,高AQI情境模擬
水源社區活動中心,苗栗縣苗栗市,24.5405,120.8165,True,室內設施,蘆竹,新竹市,40,2.75,Low Risk,風險較低,0,高AQI情境模擬
新店村活動中心,苗栗縣獅潭鄉,24.5421,120.9215,True,室內設施,蘆竹,新竹市,40,10.57,Low Risk,風險較低,5,高AQI情境模擬
蓬萊國小室外,苗栗縣南庄鄉,24.5428,120.9708,True,室內設施,蘆竹,新竹市,40,15.44,Low Risk,風險較低,5,高AQI情境模擬
蓬萊國小室內,苗栗縣南庄鄉,24.542802,120.970819,True,室內設施,蘆竹,新竹市,40,15.44,Low Risk,風險較低,5,高AQI情境模擬
勝利社區活動中心,苗栗縣苗栗市,24.5445,120.8234,True,室內設施,蘆竹,新竹市,40,2.3,Low Risk,風險較低,0,高AQI情境模擬
獅潭國中,苗栗縣獅潭鄉,24.545,120.9229,True,室內設施,蘆竹,新竹市,40,10.63,Low Risk,風險較低,5,高AQI情境模擬
恭敬社區活動中心,苗栗縣苗栗市,24.5461,120.8155,True,室內設施,蘆竹,新竹市,40,2.15,Low Risk,風險較低,0,高AQI情境模擬
國立聯合大學活動中心,苗栗縣苗栗市,24.5464,120.816,True,室內設施,蘆竹,新竹市,40,2.11,Low Risk,風險較低,0,高AQI情境模擬
國立聯合大學操場,苗栗縣苗栗市,24.5464,120.816,False,戶外設施,蘆竹,新竹市,40,2.11,Low Risk,風險較低,20,高AQI情境模擬
高苗里活動中心,苗栗縣苗栗市,24.549403,120.811818,True,室內設施,蘆竹,新竹市,40,1.93,Low Risk,風險較低,0,高AQI情境模擬
大同國小活動中心,苗栗縣苗栗市,24.5528,120.815,True,室內設施,蘆竹,新竹市,40,1.45,Low Risk,風險較低,0,高AQI情境模擬
大同國小操場,苗栗縣苗栗市,24.5528,120.815,False,戶外設施,蘆竹,新竹市,40,1.45,Low Risk,風險較低,20,高AQI情境模擬
維新社區活動中心,苗栗縣苗栗市,24.5535,120.8256,True,室內設施,蘆竹,新竹市,40,1.39,Low Risk,風險較低,0,高AQI情境模擬
新英社區活動中心,苗栗縣苗栗市,24.5548,120.8077,True,室內設施,蘆竹,新竹市,40,1.69,Low Risk,風險較低,0,高AQI情境模擬
苗栗市老人文康中心室外草皮,苗栗縣苗栗市,24.5556,120.8142,True,室內設施,蘆竹,新竹市,40,1.2,Low Risk,風險較低,0,高AQI情境模擬
苗栗市老人文康中心室內空間,苗栗縣苗栗市,24.5556,120.8142,True,室內設施,蘆竹,新竹市,40,1.2,Low Risk,風險較低,0,高AQI情境模擬
苗栗農工活動中心,苗栗縣苗栗市,24.5564,120.8341,True,室內設施,蘆竹,新竹市,40,1.71,Low Risk,風險較低,0,高AQI情境模擬
苗栗農工操場,苗栗縣苗栗市,24.5564,120.8341,False,戶外設施,蘆竹,新竹市,40,1.71,Low Risk,風險較低,20,高AQI情境模擬
西湖鄉農特產品展售綜合活動中心,苗栗縣西湖鄉,24.5589,120.7562,True,室內設施,蘆竹,新竹市,40,6.5,Low Risk,風險較低,0,高AQI情境模擬
西湖鄉農特產品展售綜合活動中心戶外草坪,苗栗縣西湖鄉,24.5589,120.7562,True,室內設施,蘆竹,新竹市,40,6.5,Low Risk,風險較低,0,高AQI情境模擬
西湖鄉立體育館,苗栗縣西湖鄉,24.559,120.7569,True,室內設施,蘆竹,新竹市,40,6.43,Low Risk,風險較低,0,高AQI情境模擬
中苗社區活動中心,苗栗縣苗栗市,24.5593,120.8204,True,室內設施,蘆竹,新竹市,40,0.63,Low Risk,風險較低,0,高AQI情境模擬
秀巒村集會所,新竹縣尖石鄉,24.5601,121.2855,True,室內設施,中壢,新竹市,43,28.26,Low Risk,風險較低,10,高AQI情境模擬
永興村活動中心,苗栗縣獅潭鄉,24.5608,120.931,True,室內設施,蘆竹,新竹市,40,11.22,Low Risk,風險較低,5,高AQI情境模擬
福麗社區活動中心,苗栗縣苗栗市,24.5613,120.8163,True,室內設施,蘆竹,新竹市,40,0.56,Low Risk,風險較低,0,高AQI情境模擬
建功國小操場,苗栗縣苗栗市,24.5642,120.8243,False,戶外設施,蘆竹,新竹市,40,0.43,Low Risk,風險較低,20,高AQI情境模擬
文山國小活動中心,苗栗縣苗栗市,24.5671,120.8133,True,室內設施,蘆竹,新竹市,40,0.73,Low Risk,風險較低,0,高AQI情境模擬
文山國小操場,苗栗縣苗栗市,24.5671,120.8133,False,戶外設施,蘆竹,新竹市,40,0.73,Low Risk,風險較低,20,高AQI情境模擬
玉苗社區活動中心,苗栗縣苗栗市,24.5697,120.8244,True,室內設施,蘆竹,新竹市,40,0.68,Low Risk,風險較低,0,高AQI情境模擬
北苗聯合社區活動中心室內空間,苗栗縣苗栗市,24.5711,120.8248,True,室內設施,蘆竹,新竹市,40,0.83,Low Risk,風險較低,0,高AQI情境模擬
